system_id,system_name,system_type,scenario_id,scenario_name,time_step,phase,phase_changed,potential,connectedness,resilience,rigidity,memory,novelty,release_flag
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,46,K,False,0.53279,0.745,0.31538,0.5633,0.6769,0.06375,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,47,K,False,0.56017,0.76795,0.28632,0.6069,0.68362,0.05801,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,48,K,False,0.58727,0.78884,0.2582,0.65154,0.69067,0.05279,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,49,K,False,0.61394,0.80784,0.23091,0.69713,0.69804,0.04804,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,50,Omega,True,0.64001,0.82514,0.2044,0.74359,0.70572,0.04372,1
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,51,alpha,True,0.2688,0.26404,0.5044,0.28256,0.60692,0.15646,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,52,alpha,False,0.28164,0.28144,0.53445,0.27071,0.60304,0.06315,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,53,alpha,False,0.30795,0.30738,0.56992,0.26367,0.59872,0.09085,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,54,r,True,0.33047,0.34182,0.60348,0.26499,0.61288,0.11493,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,55,r,False,0.35481,0.40106,0.62146,0.29024,0.61714,0.14974,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,56,r,False,0.37999,0.45496,0.57854,0.31819,0.6217,0.13626,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,57,r,False,0.40591,0.50402,0.53779,0.34859,0.62657,0.124,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,58,r,False,0.43243,0.54866,0.49902,0.38122,0.63176,0.11284,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,59,K,True,0.45943,0.58928,0.46205,0.41589,0.63727,0.10268,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,60,K,False,0.48675,0.62624,0.42671,0.4524,0.64311,0.09344,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,61,K,False,0.51423,0.65988,0.39287,0.49059,0.64928,0.08503,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,62,K,False,0.54171,0.69049,0.36039,0.53032,0.65578,0.07738,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,63,K,False,0.56902,0.71835,0.32914,0.57143,0.66261,0.07041,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,64,K,False,0.59599,0.7437,0.29901,0.61382,0.66976,0.06408,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,65,K,False,0.62248,0.76676,0.26991,0.65736,0.67723,0.05831,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,66,Omega,True,0.64833,0.78775,0.24173,0.70194,0.68501,0.05306,1
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,67,alpha,True,0.2723,0.25208,0.54173,0.26674,0.58911,0.14614,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,68,alpha,False,0.28244,0.29677,0.59458,0.26914,0.6015,0.07036,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,69,r,True,0.32397,0.33505,0.62118,0.25716,0.59911,0.10743,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,70,r,False,0.34806,0.39489,0.62805,0.2821,0.60329,0.15128,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,71,r,False,0.37302,0.44935,0.58488,0.30977,0.60777,0.13766,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,72,r,False,0.39874,0.49891,0.5439,0.33991,0.61255,0.12527,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,73,r,False,0.42512,0.54401,0.50493,0.37231,0.61765,0.114,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,74,K,True,0.452,0.58505,0.46777,0.40677,0.62308,0.10374,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,75,K,False,0.47925,0.62239,0.43227,0.44309,0.62883,0.0944,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,76,K,False,0.5067,0.65638,0.39827,0.4811,0.63491,0.08591,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,77,K,False,0.53419,0.6873,0.36564,0.52067,0.64132,0.07817,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,78,K,False,0.56157,0.71545,0.33426,0.56164,0.64806,0.07114,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,79,K,False,0.58865,0.74106,0.30402,0.6039,0.65512,0.06474,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,80,K,False,0.61528,0.76436,0.27481,0.64731,0.6625,0.05891,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,81,K,False,0.64132,0.78557,0.24654,0.69179,0.6702,0.05361,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,82,Omega,True,0.66663,0.80487,0.21912,0.73724,0.6782,0.04878,1
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,83,alpha,True,0.27998,0.25756,0.51912,0.28015,0.58325,0.16284,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,84,alpha,False,0.26685,0.30084,0.55986,0.29082,0.59447,0.05688,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,85,alpha,False,0.28566,0.34328,0.5981,0.28688,0.58933,0.07165,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,86,alpha,False,0.29707,0.36616,0.66799,0.28734,0.59031,0.08491,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,87,alpha,False,0.27006,0.41109,0.69754,0.28518,0.5772,0.05755,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,88,alpha,False,0.25656,0.44491,0.74364,0.2929,0.56474,0.04877,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,89,alpha,False,0.27383,0.4898,0.8172,0.29142,0.58417,0.07053,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,90,alpha,False,0.25122,0.52642,0.86905,0.29528,0.57984,0.04092,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,91,alpha,False,0.30002,0.54477,0.91673,0.29049,0.60299,0.09128,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,92,alpha,False,0.32715,0.56767,0.95067,0.28801,0.6245,0.11007,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,93,alpha,False,0.33446,0.59162,1.0,0.29038,0.61561,0.10964,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,94,alpha,False,0.32262,0.6228,1.0,0.29763,0.60064,0.101,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,95,alpha,False,0.28216,0.63839,1.0,0.31015,0.6189,0.06593,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,96,alpha,False,0.28741,0.65512,1.0,0.32088,0.60733,0.0646,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,97,alpha,False,0.29752,0.6722,1.0,0.3275,0.59746,0.07888,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,98,alpha,False,0.29311,0.70369,1.0,0.31678,0.59939,0.07802,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,99,alpha,False,0.27272,0.73487,1.0,0.32232,0.59686,0.05694,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,100,alpha,False,0.33448,0.76937,1.0,0.31766,0.5867,0.11961,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,101,alpha,False,0.26919,0.79451,1.0,0.31825,0.58051,0.05798,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,102,alpha,False,0.25466,0.82844,1.0,0.30626,0.59989,0.04568,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,103,alpha,False,0.26163,0.85058,1.0,0.30968,0.59018,0.04567,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,104,alpha,False,0.32731,0.88272,1.0,0.30622,0.60748,0.11484,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,105,alpha,False,0.27393,0.90062,1.0,0.30131,0.61117,0.05523,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,106,alpha,False,0.31835,0.93583,1.0,0.31575,0.61227,0.09833,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,107,alpha,False,0.28756,0.97668,1.0,0.30445,0.61521,0.06714,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,108,alpha,False,0.29523,1.0,1.0,0.2932,0.61794,0.07375,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,109,alpha,False,0.33137,1.0,1.0,0.27497,0.63638,0.10891,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,110,alpha,False,0.34662,1.0,1.0,0.28467,0.64081,0.11752,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,111,alpha,False,0.28779,1.0,1.0,0.26673,0.66522,0.0571,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,112,alpha,False,0.3007,1.0,1.0,0.26265,0.68851,0.06122,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,113,alpha,False,0.3675,1.0,1.0,0.26779,0.68538,0.11963,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,114,alpha,False,0.36423,1.0,1.0,0.26677,0.67267,0.1175,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,115,alpha,False,0.32889,1.0,1.0,0.27662,0.6961,0.08673,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,116,alpha,False,0.297,1.0,1.0,0.27744,0.69051,0.04641,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,117,alpha,False,0.29817,1.0,1.0,0.26606,0.70028,0.04959,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,118,alpha,False,0.32564,1.0,1.0,0.26436,0.69345,0.07354,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,119,alpha,False,0.34694,1.0,1.0,0.25821,0.69045,0.0973,0
ACYP006,Wetland Restoration Program,institutional,CY002,Rigidity and lock-in,120,alpha,False,0.31386,1.0,1.0,0.24075,0.71539,0.06529,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,1,K,False,0.70394,0.7452,0.28834,0.64246,0.66845,0.0637,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,2,K,False,0.72686,0.76813,0.2593,0.68607,0.67717,0.05797,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,3,Omega,True,0.7487,0.789,0.23118,0.73072,0.68615,0.05275,1
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,4,alpha,True,0.31445,0.25248,0.53118,0.27767,0.59009,0.22231,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,5,alpha,False,0.25443,0.27573,0.593,0.26548,0.60216,0.042,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,6,r,True,0.32815,0.29334,0.61949,0.26025,0.59591,0.11137,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,7,r,False,0.3524,0.35694,0.65118,0.2833,0.60013,0.16077,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,8,r,False,0.37751,0.41481,0.60647,0.30924,0.60466,0.1463,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,9,r,False,0.40336,0.46748,0.56411,0.33781,0.60951,0.13313,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,10,r,False,0.42983,0.51541,0.52386,0.36878,0.61466,0.12115,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,11,K,True,0.45679,0.55902,0.48555,0.40194,0.62014,0.11024,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,12,K,False,0.48408,0.59871,0.449,0.43707,0.62595,0.10032,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,13,K,False,0.51155,0.63483,0.41404,0.47401,0.63209,0.09129,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,14,K,False,0.53904,0.66769,0.38055,0.5126,0.63856,0.08308,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,15,K,False,0.56637,0.6976,0.34838,0.55268,0.64536,0.0756,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,16,K,False,0.59339,0.72481,0.31742,0.59412,0.65248,0.0688,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,17,K,False,0.61993,0.74958,0.28755,0.6368,0.65992,0.0626,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,18,K,False,0.64585,0.77212,0.25868,0.6806,0.66767,0.05697,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,19,Omega,True,0.67101,0.79263,0.23072,0.72543,0.67572,0.05184,1
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,20,alpha,True,0.28182,0.25364,0.53072,0.27566,0.58112,0.20086,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,21,alpha,False,0.25133,0.27461,0.58297,0.27841,0.57494,0.04212,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,22,alpha,False,0.29412,0.31389,0.64826,0.25864,0.58786,0.08714,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,23,alpha,False,0.27885,0.33355,0.69009,0.27214,0.57657,0.06722,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,24,alpha,False,0.2553,0.37398,0.75545,0.27327,0.59076,0.04774,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,25,alpha,False,0.29557,0.41817,0.80805,0.26652,0.60894,0.0829,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,26,alpha,False,0.3087,0.45902,0.86828,0.26673,0.59577,0.08948,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,27,alpha,False,0.27271,0.4827,0.90492,0.24952,0.58481,0.05823,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,28,alpha,False,0.27277,0.51678,0.94843,0.24229,0.57819,0.06224,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,29,alpha,False,0.26951,0.55987,1.0,0.24497,0.57004,0.06136,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,30,alpha,False,0.30354,0.57978,1.0,0.23825,0.58064,0.09833,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,31,alpha,False,0.29358,0.61532,1.0,0.24775,0.5748,0.08456,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,32,alpha,False,0.2495,0.63978,1.0,0.23712,0.59751,0.04257,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,33,alpha,False,0.32521,0.66422,1.0,0.24006,0.6191,0.11011,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,34,alpha,False,0.29958,0.68717,1.0,0.22869,0.61461,0.07671,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,35,alpha,False,0.30802,0.7291,1.0,0.22267,0.63951,0.08677,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,36,alpha,False,0.31098,0.74683,1.0,0.20432,0.64961,0.08076,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,37,alpha,False,0.33722,0.77449,1.0,0.18655,0.67445,0.10337,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,38,alpha,False,0.32513,0.81862,1.0,0.19667,0.68828,0.08233,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,39,alpha,False,0.34232,0.84973,1.0,0.18601,0.67774,0.09454,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,40,alpha,False,0.31877,0.87835,1.0,0.1994,0.67328,0.07478,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,41,alpha,False,0.32243,0.89871,1.0,0.21134,0.67021,0.08005,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,42,alpha,False,0.33239,0.93197,1.0,0.19669,0.67679,0.09112,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,43,alpha,False,0.34593,0.96288,1.0,0.17671,0.66257,0.10229,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,44,alpha,False,0.35285,1.0,1.0,0.18582,0.64989,0.11433,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,45,alpha,False,0.3442,1.0,1.0,0.16881,0.63765,0.11024,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,46,alpha,False,0.3304,1.0,1.0,0.15331,0.64465,0.10085,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,47,alpha,False,0.29328,1.0,1.0,0.14812,0.65122,0.0612,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,48,alpha,False,0.33283,1.0,1.0,0.13903,0.66221,0.09839,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,49,alpha,False,0.31344,1.0,1.0,0.12326,0.66074,0.07505,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,50,alpha,False,0.32493,1.0,1.0,0.11097,0.67098,0.08706,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,51,alpha,False,0.29987,1.0,1.0,0.12106,0.6655,0.05832,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,52,alpha,False,0.3331,1.0,1.0,0.10569,0.67334,0.09352,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,53,alpha,False,0.32022,1.0,1.0,0.11395,0.66222,0.07781,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,54,alpha,False,0.31288,1.0,1.0,0.1103,0.67415,0.07448,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,55,alpha,False,0.36143,1.0,1.0,0.10439,0.69362,0.11873,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,56,alpha,False,0.3096,1.0,1.0,0.10009,0.68976,0.05989,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,57,alpha,False,0.3083,1.0,1.0,0.0956,0.69678,0.05998,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,58,alpha,False,0.29489,1.0,1.0,0.10486,0.71883,0.04405,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,59,alpha,False,0.36667,1.0,1.0,0.10186,0.71987,0.1079,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,60,alpha,False,0.30384,1.0,1.0,0.11634,0.73624,0.04469,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,61,alpha,False,0.34145,1.0,1.0,0.12985,0.74347,0.0764,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,62,alpha,False,0.36512,1.0,1.0,0.12023,0.75163,0.09747,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,63,alpha,False,0.35396,1.0,1.0,0.10223,0.75675,0.08338,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,64,alpha,False,0.38065,1.0,1.0,0.11586,0.74918,0.10822,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,65,alpha,False,0.35731,1.0,1.0,0.10409,0.76979,0.0876,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,66,alpha,False,0.33682,1.0,1.0,0.10577,0.77814,0.0597,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,67,alpha,False,0.36195,1.0,1.0,0.09292,0.77269,0.08182,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,68,alpha,False,0.34983,1.0,1.0,0.08342,0.78776,0.07166,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,69,alpha,False,0.3294,1.0,1.0,0.09837,0.77569,0.0458,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,70,alpha,False,0.3363,1.0,1.0,0.11103,0.79586,0.05705,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,71,alpha,False,0.35607,1.0,1.0,0.12021,0.80533,0.06956,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,72,alpha,False,0.4089,1.0,1.0,0.10049,0.8023,0.11898,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,73,alpha,False,0.3819,1.0,1.0,0.08519,0.79159,0.09307,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,74,alpha,False,0.36923,1.0,1.0,0.08636,0.78473,0.08426,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,75,alpha,False,0.37324,1.0,1.0,0.08345,0.80357,0.09074,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,76,alpha,False,0.33667,1.0,1.0,0.07314,0.81942,0.04738,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,77,alpha,False,0.38596,1.0,1.0,0.07908,0.82153,0.09097,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,78,alpha,False,0.33652,1.0,1.0,0.08999,0.82835,0.04077,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,79,alpha,False,0.40497,1.0,1.0,0.07517,0.82568,0.10677,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,80,alpha,False,0.40916,1.0,1.0,0.0853,0.81908,0.11192,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,81,alpha,False,0.35483,1.0,1.0,0.0926,0.82034,0.05996,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,82,alpha,False,0.38497,1.0,1.0,0.10515,0.84439,0.08965,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,83,alpha,False,0.40884,1.0,1.0,0.08601,0.84267,0.10486,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,84,alpha,False,0.41783,1.0,1.0,0.09626,0.83835,0.11447,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,85,alpha,False,0.40479,1.0,1.0,0.10678,0.83224,0.10299,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,86,alpha,False,0.40493,1.0,1.0,0.09746,0.82635,0.10533,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,87,alpha,False,0.33938,1.0,1.0,0.08895,0.85002,0.04189,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,88,alpha,False,0.36834,1.0,1.0,0.08294,0.85647,0.06233,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,89,alpha,False,0.42347,1.0,1.0,0.09691,0.87997,0.11514,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,90,alpha,False,0.37803,1.0,1.0,0.09212,0.87752,0.06124,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,91,alpha,False,0.4044,1.0,1.0,0.0856,0.87271,0.0885,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,92,alpha,False,0.41088,1.0,1.0,0.09799,0.88649,0.0967,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,93,alpha,False,0.41849,1.0,1.0,0.09074,0.89806,0.09936,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,94,alpha,False,0.38972,1.0,1.0,0.10042,0.89507,0.06642,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,95,alpha,False,0.38697,1.0,1.0,0.09451,0.88516,0.06474,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,96,alpha,False,0.39229,1.0,1.0,0.09821,0.89478,0.07364,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,97,alpha,False,0.3862,1.0,1.0,0.07823,0.89698,0.06408,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,98,alpha,False,0.40931,1.0,1.0,0.0745,0.89052,0.0864,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,99,alpha,False,0.39844,1.0,1.0,0.08236,0.87892,0.07785,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,100,alpha,False,0.39765,1.0,1.0,0.07409,0.89396,0.08124,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,101,alpha,False,0.41565,1.0,1.0,0.06106,0.88875,0.09382,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,102,alpha,False,0.39796,1.0,1.0,0.04361,0.89895,0.07801,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,103,alpha,False,0.37918,1.0,1.0,0.04091,0.91019,0.05555,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,104,alpha,False,0.36811,1.0,1.0,0.04787,0.91219,0.04044,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,105,alpha,False,0.38246,1.0,1.0,0.04599,0.90716,0.05407,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,106,alpha,False,0.43445,1.0,1.0,0.05404,0.93168,0.10787,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,107,alpha,False,0.42304,1.0,1.0,0.06524,0.94545,0.08764,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,108,alpha,False,0.42074,1.0,1.0,0.06442,0.96019,0.08038,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,109,alpha,False,0.42364,1.0,1.0,0.05307,0.97583,0.07797,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,110,alpha,False,0.433,1.0,1.0,0.04268,0.97226,0.0817,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,111,alpha,False,0.41175,1.0,1.0,0.04159,0.96651,0.06174,0
ACYP007,Public Health Surveillance System,institutional,CY002,Rigidity and lock-in,112,alpha,False,0.44346,1.0,1.0,0.03,0.97321,0.09552,0
